read;ins;del;sub
76103;0.0195;0.0293;0.0209
76104;0.0291;0.0436;0.0311
76105;0.0261;0.0392;0.028
76106;0.0295;0.0442;0.0316
76107;0.0192;0.0288;0.0206
76108;0.0275;0.0413;0.0295
76109;0.049;0.0735;0.0525
76110;0.0444;0.0666;0.0476
76111;0.0254;0.0381;0.0272
76112;0.0435;0.0652;0.0466
76113;0.0426;0.0639;0.0456
76114;0.0288;0.0433;0.0309
76115;0.0659;0.0989;0.0707
76116;0.0379;0.0568;0.0406
76117;0.0308;0.0463;0.0331
76118;0.0364;0.0545;0.039
76119;0.0285;0.0427;0.0305
76120;0.0492;0.0738;0.0527
76121;0.0344;0.0517;0.0369
76122;0.0432;0.0648;0.0463
76123;0.0468;0.0701;0.0501
76124;0.0363;0.0545;0.0389
76125;0.0375;0.0562;0.0402
76126;0.0495;0.0742;0.053
76127;0.0301;0.0452;0.0323
76128;0.0512;0.0768;0.0548
76129;0.0522;0.0783;0.0559
76130;0.0418;0.0628;0.0448
76131;0.0426;0.0639;0.0457
76132;0.1014;0.152;0.1086
76133;0.0414;0.062;0.0443
76134;0.0331;0.0497;0.0355
76135;0.0435;0.0653;0.0467
76136;0.0393;0.059;0.0422
76137;0.0279;0.0419;0.0299
76138;0.0317;0.0475;0.0339
76139;0.0242;0.0363;0.0259
76140;0.0366;0.055;0.0393
76141;0.0293;0.044;0.0314
76142;0.0312;0.0467;0.0334
76143;0.063;0.0945;0.0675
76144;0.0566;0.0849;0.0606
76145;0.0397;0.0595;0.0425
76146;0.0389;0.0583;0.0417
76147;0.0324;0.0487;0.0348
76148;0.0248;0.0371;0.0265
76149;0.0359;0.0539;0.0385
76150;0.0285;0.0427;0.0305
76151;0.0341;0.0512;0.0365
76152;0.0534;0.0801;0.0572
76153;0.0414;0.0621;0.0443
76154;0.0205;0.0307;0.0219
76155;0.0368;0.0552;0.0394
76156;0.0261;0.0391;0.0279
76157;0.055;0.0825;0.0589
76158;0.0297;0.0445;0.0318
76159;0.0304;0.0456;0.0326
76160;0.0394;0.059;0.0422
76161;0.0218;0.0326;0.0233
76162;0.0407;0.0611;0.0436
76163;0.0248;0.0372;0.0266
76164;0.0281;0.0422;0.0302
76165;0.0403;0.0605;0.0432
76166;0.0311;0.0467;0.0334
76167;0.0247;0.037;0.0264
76168;0.0203;0.0305;0.0218
76169;0.0646;0.0969;0.0692
76170;0.044;0.0661;0.0472
76171;0.0443;0.0665;0.0475
76172;0.0418;0.0627;0.0448
76173;0.0218;0.0326;0.0233
76174;0.0299;0.0449;0.0321
76175;0.0247;0.0371;0.0265
76176;0.0523;0.0785;0.056
76177;0.0227;0.0341;0.0243
76178;0.0225;0.0338;0.0241
76179;0.0417;0.0625;0.0447
76180;0.0869;0.1304;0.0931
76181;0.0602;0.0903;0.0645
76182;0.0245;0.0368;0.0263
76183;0.0314;0.047;0.0336
76184;0.0274;0.0412;0.0294
76185;0.0322;0.0483;0.0345
76186;0.0297;0.0446;0.0319
76187;0.0338;0.0506;0.0362
76188;0.0369;0.0553;0.0395
76189;0.021;0.0315;0.0225
76190;0.051;0.0766;0.0547
76191;0.0231;0.0347;0.0248
76192;0.0484;0.0726;0.0518
76193;0.0266;0.0399;0.0285
76194;0.0294;0.044;0.0315
76195;0.0387;0.0581;0.0415
76196;0.0266;0.0399;0.0285
76197;0.0692;0.1038;0.0741
76198;0.0241;0.0361;0.0258
76199;0.0257;0.0385;0.0275
76200;0.0336;0.0505;0.036
76201;0.0377;0.0565;0.0404
76202;0.029;0.0434;0.031
76203;0.0228;0.0342;0.0244
76204;0.0403;0.0605;0.0432
76205;0.0303;0.0455;0.0325
76206;0.0412;0.0618;0.0441
76207;0.0398;0.0597;0.0427
76208;0.0259;0.0388;0.0277
76209;0.0215;0.0322;0.023
76210;0.0223;0.0334;0.0238
76211;0.0227;0.034;0.0243
76212;0.0318;0.0477;0.0341
76213;0.036;0.0541;0.0386
76214;0.0253;0.0379;0.0271
76215;0.0306;0.0458;0.0327
76216;0.0303;0.0455;0.0325
76217;0.0759;0.1138;0.0813
76218;0.0258;0.0387;0.0277
76219;0.0295;0.0443;0.0316
76220;0.0369;0.0553;0.0395
76221;0.039;0.0585;0.0418
76222;0.0209;0.0313;0.0224
76223;0.0343;0.0515;0.0368
76224;0.0231;0.0346;0.0247
76225;0.0874;0.131;0.0936
76226;0.0364;0.0546;0.039
76227;0.0167;0.0251;0.0179
76228;0.0295;0.0442;0.0316
76229;0.039;0.0586;0.0418
76230;0.0328;0.0492;0.0351
76231;0.0315;0.0473;0.0338
76232;0.0295;0.0442;0.0316
76233;0.023;0.0345;0.0246
76234;0.0298;0.0447;0.032
76235;0.0849;0.1274;0.091
76236;0.0196;0.0294;0.021
76237;0.0241;0.0361;0.0258
76238;0.0268;0.0402;0.0287
76239;0.0372;0.0558;0.0398
76240;0.0415;0.0623;0.0445
76241;0.0319;0.0478;0.0342
76242;0.0373;0.056;0.04
76243;0.025;0.0376;0.0268
76244;0.018;0.027;0.0193
76245;0.0401;0.0601;0.0429
76246;0.0255;0.0383;0.0274
76247;0.0322;0.0483;0.0345
76248;0.0345;0.0517;0.0369
76249;0.0282;0.0423;0.0302
76250;0.0547;0.082;0.0586
76251;0.0329;0.0493;0.0352
76252;0.0524;0.0786;0.0561
76253;0.0372;0.0558;0.0399
76254;0.0288;0.0432;0.0308
76255;0.0222;0.0334;0.0238
76256;0.0588;0.0883;0.063
76257;0.0261;0.0391;0.028
76258;0.0439;0.0658;0.047
76259;0.0355;0.0532;0.038
76260;0.0366;0.0549;0.0392
76261;0.0291;0.0437;0.0312
76262;0.0275;0.0413;0.0295
76263;0.0238;0.0356;0.0255
76264;0.0692;0.1038;0.0741
76265;0.0396;0.0594;0.0424
76266;0.0867;0.13;0.0929
76267;0.0305;0.0458;0.0327
76268;0.0318;0.0477;0.0341
76269;0.0311;0.0466;0.0333
76270;0.0517;0.0775;0.0554
76271;0.0329;0.0493;0.0352
76272;0.0632;0.0949;0.0678
76273;0.0321;0.0482;0.0344
76274;0.0309;0.0463;0.0331
76275;0.0421;0.0631;0.0451
76276;0.0335;0.0503;0.0359
76277;0.0353;0.0529;0.0378
76278;0.0348;0.0521;0.0372
76279;0.0581;0.0872;0.0623
76280;0.0407;0.0611;0.0436
76281;0.0985;0.1478;0.1056
76282;0.0426;0.064;0.0457
76283;0.0345;0.0517;0.0369
76284;0.026;0.0391;0.0279
76285;0.0784;0.1176;0.084
76286;0.0396;0.0595;0.0425
76287;0.0324;0.0487;0.0348
76288;0.0415;0.0622;0.0444
76289;0.0291;0.0437;0.0312
76290;0.034;0.051;0.0365
76291;0.0327;0.0491;0.0351
76292;0.047;0.0705;0.0503
76293;0.0551;0.0827;0.0591
76294;0.0291;0.0436;0.0312
76295;0.0358;0.0537;0.0384
76296;0.0479;0.0718;0.0513
76297;0.0188;0.0283;0.0202
76298;0.0162;0.0243;0.0174
76299;0.0543;0.0814;0.0581
76300;0.0855;0.1282;0.0916
76301;0.038;0.0571;0.0408
76302;0.0198;0.0298;0.0213
76303;0.084;0.126;0.09
76304;0.0519;0.0778;0.0556
76305;0.0572;0.0858;0.0613
76306;0.0357;0.0535;0.0382
76307;0.0246;0.037;0.0264
76308;0.0391;0.0586;0.0418
76309;0.0418;0.0627;0.0448
76310;0.0294;0.0441;0.0315
76311;0.0256;0.0385;0.0275
76312;0.0328;0.0493;0.0352
76313;0.0286;0.0429;0.0307
76314;0.0588;0.0883;0.063
76315;0.0266;0.0399;0.0285
76316;0.0528;0.0792;0.0566
76317;0.0216;0.0325;0.0232
76318;0.0229;0.0344;0.0245
76319;0.0278;0.0416;0.0297
76320;0.0458;0.0686;0.049
76321;0.019;0.0285;0.0203
76322;0.0369;0.0553;0.0395
76323;0.0259;0.0389;0.0278
76324;0.0333;0.0499;0.0357
76325;0.0357;0.0536;0.0383
76326;0.039;0.0585;0.0418
76327;0.0449;0.0673;0.0481
76328;0.0264;0.0396;0.0283
76329;0.0645;0.0967;0.0691
76330;0.0145;0.0218;0.0156
76331;0.0304;0.0456;0.0326
76332;0.0265;0.0398;0.0284
76333;0.0279;0.0418;0.0299
76334;0.0412;0.0617;0.0441
76335;0.0597;0.0896;0.064
76336;0.0331;0.0497;0.0355
76337;0.0245;0.0367;0.0262
76338;0.0397;0.0596;0.0426
76339;0.0186;0.0279;0.02
76340;0.0281;0.0421;0.0301
76341;0.0502;0.0753;0.0538
76342;0.0398;0.0597;0.0427
76343;0.0482;0.0723;0.0517
76344;0.0271;0.0406;0.029
76345;0.0367;0.055;0.0393
76346;0.0201;0.0301;0.0215
76347;0.0338;0.0507;0.0362
76348;0.0407;0.061;0.0436
76349;0.0288;0.0432;0.0308
76350;0.0711;0.1067;0.0762
76351;0.0454;0.0681;0.0487
76352;0.0276;0.0414;0.0296
76353;0.0596;0.0893;0.0638
76354;0.025;0.0374;0.0267
76355;0.0455;0.0682;0.0487
76356;0.0524;0.0786;0.0562
76357;0.0903;0.1354;0.0967
76358;0.0379;0.0569;0.0406
76359;0.0438;0.0657;0.0469
76360;0.0221;0.0331;0.0236
76361;0.0311;0.0466;0.0333
76362;0.0237;0.0356;0.0254
76363;0.0169;0.0254;0.0181
76364;0.028;0.042;0.03
76365;0.0301;0.0452;0.0323
76366;0.0334;0.0502;0.0358
76367;0.0379;0.0568;0.0406
76368;0.0391;0.0587;0.0419
76369;0.0348;0.0522;0.0373
76370;0.0349;0.0523;0.0374
76371;0.0539;0.0808;0.0577
76372;0.0342;0.0513;0.0366
76373;0.0244;0.0366;0.0262
76374;0.0206;0.0308;0.022
76375;0.0594;0.0892;0.0637
76376;0.0275;0.0413;0.0295
76377;0.0732;0.1098;0.0784
76378;0.0283;0.0425;0.0304
76379;0.0317;0.0476;0.034
76380;0.0326;0.0489;0.0349
76381;0.0436;0.0655;0.0468
76382;0.0513;0.0769;0.055
76383;0.067;0.1005;0.0718
76384;0.036;0.054;0.0386
76385;0.0316;0.0474;0.0338
76386;0.0243;0.0364;0.026
76387;0.0331;0.0496;0.0354
76388;0.0261;0.0392;0.028
76389;0.0447;0.0671;0.0479
76390;0.0615;0.0923;0.0659
76391;0.0274;0.041;0.0293
76392;0.0343;0.0514;0.0367
76393;0.0265;0.0398;0.0284
76394;0.0309;0.0463;0.0331
76395;0.0426;0.0638;0.0456
76396;0.052;0.0779;0.0557
76397;0.0436;0.0655;0.0468
76398;0.0271;0.0406;0.029
76399;0.0282;0.0423;0.0302
76400;0.028;0.042;0.03
76401;0.0671;0.1006;0.0719
76402;0.0283;0.0425;0.0304
76403;0.0867;0.13;0.0929
76404;0.024;0.036;0.0257
76405;0.0627;0.0941;0.0672
76406;0.0303;0.0454;0.0324
76407;0.0306;0.0459;0.0328
76408;0.0214;0.0321;0.023
76409;0.062;0.0931;0.0665
76410;0.0345;0.0517;0.0369
76411;0.025;0.0375;0.0268
76412;0.0507;0.076;0.0543
76413;0.0482;0.0724;0.0517
76414;0.0443;0.0664;0.0475
76415;0.0457;0.0685;0.0489
76416;0.0265;0.0397;0.0284
76417;0.0251;0.0377;0.0269
76418;0.024;0.036;0.0257
76419;0.0481;0.0722;0.0516
76420;0.0527;0.079;0.0564
76421;0.0446;0.0669;0.0478
76422;0.0345;0.0518;0.037
76423;0.049;0.0734;0.0524
76424;0.0244;0.0365;0.0261
76425;0.021;0.0315;0.0225
76426;0.0431;0.0646;0.0462
76427;0.0252;0.0378;0.027
76428;0.0464;0.0697;0.0498
76429;0.0404;0.0606;0.0433
76430;0.0277;0.0416;0.0297
76431;0.0487;0.073;0.0521
76432;0.0281;0.0422;0.0301
76433;0.0391;0.0586;0.0419
76434;0.0977;0.1466;0.1047
76435;0.0496;0.0745;0.0532
76436;0.0253;0.038;0.0271
76437;0.0474;0.071;0.0507
76438;0.0617;0.0926;0.0661
76439;0.037;0.0555;0.0397
76440;0.0244;0.0366;0.0261
76441;0.0449;0.0673;0.0481
76442;0.079;0.1185;0.0846
76443;0.0735;0.1102;0.0787
76444;0.0354;0.0532;0.038
76445;0.0218;0.0327;0.0233
76446;0.0387;0.058;0.0414
76447;0.0255;0.0382;0.0273
76448;0.053;0.0796;0.0568
76449;0.046;0.069;0.0493
76450;0.0361;0.0541;0.0386
76451;0.0404;0.0605;0.0432
76452;0.0671;0.1006;0.0719
76453;0.0296;0.0444;0.0317
76454;0.0218;0.0327;0.0234
76455;0.0207;0.0311;0.0222
76456;0.0319;0.0479;0.0342
76457;0.0291;0.0437;0.0312
76458;0.0293;0.0439;0.0314
76459;0.0215;0.0322;0.023
76460;0.0682;0.1023;0.0731
76461;0.0226;0.0339;0.0242
76462;0.0903;0.1354;0.0967
76463;0.0226;0.0339;0.0242
76464;0.0432;0.0648;0.0463
76465;0.0326;0.049;0.035
76466;0.0236;0.0353;0.0252
76467;0.0993;0.149;0.1064
76468;0.0212;0.0319;0.0228
76469;0.0297;0.0445;0.0318
76470;0.0281;0.0421;0.0301
76471;0.0416;0.0624;0.0446
76472;0.0172;0.0257;0.0184
76473;0.053;0.0796;0.0568
76474;0.0152;0.0228;0.0163
76475;0.0352;0.0528;0.0377
76476;0.0594;0.089;0.0636
76477;0.04;0.06;0.0428
76478;0.0545;0.0818;0.0584
76479;0.025;0.0375;0.0268
76480;0.0234;0.0351;0.0251
76481;0.0284;0.0427;0.0305
76482;0.0489;0.0734;0.0524
76483;0.0275;0.0412;0.0295
76484;0.02;0.03;0.0214
76485;0.0345;0.0518;0.037
76486;0.0323;0.0484;0.0346
76487;0.0256;0.0384;0.0274
76488;0.0263;0.0394;0.0282
76489;0.0274;0.041;0.0293
76490;0.0277;0.0416;0.0297
76491;0.0177;0.0265;0.0189
76492;0.0353;0.053;0.0378
76493;0.0232;0.0349;0.0249
76494;0.0496;0.0744;0.0531
76495;0.0251;0.0376;0.0269
76496;0.0364;0.0546;0.039
76497;0.0323;0.0484;0.0346
76498;0.0315;0.0472;0.0337
76499;0.0453;0.068;0.0486
76500;0.0226;0.0339;0.0242
76501;0.0354;0.053;0.0379
76502;0.0345;0.0517;0.037
76503;0.0514;0.077;0.055
76504;0.0357;0.0536;0.0383
76505;0.027;0.0406;0.029
76506;0.0261;0.0392;0.028
76507;0.0311;0.0466;0.0333
76508;0.0335;0.0503;0.0359
76509;0.0346;0.0518;0.037
76510;0.0294;0.0441;0.0315
76511;0.0507;0.076;0.0543
76512;0.0463;0.0695;0.0496
76513;0.0243;0.0365;0.026
76514;0.07;0.105;0.075
76515;0.0378;0.0568;0.0405
76516;0.0226;0.0339;0.0242
76517;0.0569;0.0854;0.061
76518;0.0265;0.0397;0.0284
76519;0.0265;0.0397;0.0284
76520;0.0484;0.0726;0.0519
76521;0.0408;0.0612;0.0437
76522;0.0669;0.1003;0.0716
76523;0.0474;0.0712;0.0508
76524;0.0344;0.0515;0.0368
76525;0.0564;0.0846;0.0604
76526;0.0305;0.0457;0.0327
76527;0.0445;0.0668;0.0477
76528;0.0371;0.0557;0.0398
76529;0.029;0.0436;0.0311
76530;0.0417;0.0626;0.0447
76531;0.0569;0.0854;0.061
76532;0.0276;0.0414;0.0295
76533;0.0319;0.0478;0.0341
76534;0.0551;0.0827;0.0591
76535;0.0475;0.0712;0.0509
76536;0.0262;0.0393;0.0281
76537;0.0354;0.0531;0.0379
76538;0.0387;0.058;0.0414
76539;0.0301;0.0452;0.0323
76540;0.0346;0.0519;0.0371
76541;0.0283;0.0424;0.0303
76542;0.0337;0.0505;0.0361
76543;0.0164;0.0247;0.0176
76544;0.0321;0.0482;0.0344
76545;0.0395;0.0592;0.0423
76546;0.0531;0.0797;0.0569
76547;0.0429;0.0643;0.046
76548;0.0628;0.0941;0.0672
76549;0.026;0.039;0.0278
76550;0.0375;0.0562;0.0401
76551;0.0328;0.0492;0.0351
76552;0.0431;0.0646;0.0462
76553;0.0324;0.0486;0.0347
76554;0.039;0.0586;0.0418
76555;0.0338;0.0507;0.0362
76556;0.0337;0.0506;0.0361
76557;0.0347;0.0521;0.0372
76558;0.065;0.0975;0.0697
76559;0.0462;0.0693;0.0495
76560;0.0447;0.067;0.0479
76561;0.0455;0.0683;0.0488
76562;0.0322;0.0484;0.0345
76563;0.0257;0.0385;0.0275
76564;0.0515;0.0773;0.0552
76565;0.026;0.039;0.0279
76566;0.0323;0.0485;0.0346
76567;0.0182;0.0272;0.0194
76568;0.0415;0.0623;0.0445
76569;0.0571;0.0857;0.0612
76570;0.0406;0.0609;0.0435
76571;0.0354;0.053;0.0379
76572;0.0162;0.0243;0.0173
76573;0.026;0.0391;0.0279
76574;0.0458;0.0686;0.049
76575;0.0308;0.0462;0.033
76576;0.0559;0.0838;0.0598
76577;0.0227;0.0341;0.0244
76578;0.0512;0.0768;0.0549
76579;0.0251;0.0377;0.0269
76580;0.0541;0.0812;0.058
76581;0.0255;0.0382;0.0273
76582;0.0362;0.0543;0.0388
76583;0.0503;0.0755;0.0539
76584;0.0446;0.067;0.0478
76585;0.0285;0.0428;0.0305
76586;0.0337;0.0506;0.0361
76587;0.0198;0.0296;0.0212
76588;0.0318;0.0478;0.0341
76589;0.0533;0.08;0.0572
76590;0.0274;0.0411;0.0293
76591;0.0232;0.0348;0.0248
76592;0.0299;0.0448;0.032
76593;0.0225;0.0338;0.0241
76594;0.0244;0.0365;0.0261
76595;0.1064;0.1596;0.114
76596;0.0862;0.1293;0.0924
76597;0.035;0.0525;0.0375
76598;0.037;0.0555;0.0396
76599;0.0361;0.0541;0.0387
76600;0.0253;0.038;0.0272
76601;0.0392;0.0588;0.042
76602;0.0337;0.0506;0.0361
76603;0.0309;0.0463;0.0331
76604;0.0408;0.0612;0.0437
76605;0.0206;0.0309;0.0221
76606;0.0326;0.049;0.035
76607;0.0183;0.0274;0.0196
76608;0.033;0.0496;0.0354
76609;0.0413;0.062;0.0443
76610;0.0639;0.0958;0.0685
76611;0.0297;0.0446;0.0318
76612;0.0378;0.0567;0.0405
76613;0.0297;0.0445;0.0318
76614;0.0442;0.0663;0.0473
76615;0.0556;0.0834;0.0596
76616;0.0425;0.0638;0.0456
76617;0.0322;0.0483;0.0345
76618;0.0223;0.0334;0.0239
76619;0.0227;0.0341;0.0243
76620;0.0341;0.0512;0.0366
76621;0.0265;0.0398;0.0284
76622;0.0313;0.0469;0.0335
76623;0.0496;0.0744;0.0532
76624;0.0302;0.0452;0.0323
76625;0.0321;0.0481;0.0344
76626;0.0391;0.0586;0.0418
76627;0.0483;0.0724;0.0517
76628;0.0174;0.0261;0.0186
76629;0.0558;0.0837;0.0598
76630;0.0306;0.0458;0.0327
76631;0.0268;0.0403;0.0288
76632;0.0188;0.0282;0.0201
76633;0.0333;0.05;0.0357
76634;0.0311;0.0466;0.0333
76635;0.0308;0.0461;0.033
76636;0.0217;0.0326;0.0233
76637;0.043;0.0644;0.046
76638;0.047;0.0704;0.0503
76639;0.0389;0.0584;0.0417
76640;0.0285;0.0428;0.0306
76641;0.0211;0.0317;0.0226
76642;0.0261;0.0392;0.028
76643;0.0333;0.0499;0.0356
76644;0.0595;0.0892;0.0637
76645;0.0427;0.064;0.0457
76646;0.0409;0.0613;0.0438
76647;0.0418;0.0628;0.0448
76648;0.0356;0.0534;0.0382
76649;0.0235;0.0352;0.0252
76650;0.0342;0.0514;0.0367
76651;0.0508;0.0762;0.0544
76652;0.054;0.0809;0.0578
76653;0.0885;0.1327;0.0948
76654;0.0351;0.0526;0.0376
76655;0.0185;0.0277;0.0198
76656;0.0235;0.0352;0.0251
76657;0.0355;0.0532;0.038
76658;0.0409;0.0614;0.0439
76659;0.0394;0.0591;0.0422
76660;0.0316;0.0475;0.0339
76661;0.0269;0.0404;0.0289
76662;0.0199;0.0298;0.0213
76663;0.0428;0.0641;0.0458
76664;0.0251;0.0377;0.0269
76665;0.0234;0.035;0.025
76666;0.0308;0.0462;0.033
76667;0.0417;0.0626;0.0447
76668;0.0366;0.0548;0.0392
76669;0.0943;0.1414;0.101
76670;0.0299;0.0449;0.0321
76671;0.0168;0.0252;0.018
76672;0.0212;0.0318;0.0227
76673;0.0351;0.0526;0.0376
76674;0.0137;0.0206;0.0147
76675;0.0757;0.1136;0.0811
76676;0.028;0.042;0.03
76677;0.0804;0.1206;0.0861
76678;0.0801;0.1201;0.0858
76679;0.0183;0.0275;0.0196
76680;0.0382;0.0573;0.041
76681;0.0314;0.047;0.0336
76682;0.0514;0.0771;0.0551
76683;0.0397;0.0595;0.0425
76684;0.0404;0.0606;0.0433
76685;0.0285;0.0427;0.0305
76686;0.0275;0.0413;0.0295
76687;0.0413;0.0619;0.0442
76688;0.0308;0.0462;0.033
76689;0.036;0.054;0.0386
76690;0.0313;0.047;0.0335
76691;0.0461;0.0691;0.0494
76692;0.0373;0.0559;0.0399
76693;0.0354;0.0531;0.0379
76694;0.0162;0.0244;0.0174
76695;0.0354;0.053;0.0379
76696;0.0502;0.0753;0.0538
76697;0.0482;0.0723;0.0516
76698;0.0481;0.0721;0.0515
76699;0.0354;0.0531;0.0379
76700;0.0189;0.0284;0.0203
76701;0.0451;0.0677;0.0484
76702;0.0561;0.0842;0.0602
76703;0.0247;0.037;0.0264
76704;0.0267;0.04;0.0286
76705;0.0529;0.0794;0.0567
76706;0.0248;0.0372;0.0266
76707;0.0224;0.0335;0.024
76708;0.022;0.033;0.0236
76709;0.0308;0.0463;0.033
76710;0.041;0.0615;0.0439
76711;0.0558;0.0838;0.0598
76712;0.0181;0.0271;0.0194
76713;0.0348;0.0522;0.0373
76714;0.0576;0.0863;0.0617
76715;0.1003;0.1504;0.1074
76716;0.0326;0.0489;0.0349
76717;0.0335;0.0502;0.0359
76718;0.0277;0.0415;0.0296
76719;0.0332;0.0498;0.0355
76720;0.028;0.0421;0.03
76721;0.0323;0.0484;0.0346
76722;0.052;0.0781;0.0558
76723;0.0485;0.0727;0.0519
76724;0.0188;0.0283;0.0202
76725;0.0295;0.0443;0.0316
76726;0.0324;0.0487;0.0348
76727;0.0192;0.0288;0.0206
76728;0.0344;0.0517;0.0369
76729;0.0322;0.0482;0.0345
76730;0.0279;0.0419;0.0299
76731;0.0338;0.0507;0.0362
76732;0.0695;0.1043;0.0745
76733;0.0367;0.055;0.0393
76734;0.0375;0.0562;0.0402
76735;0.0545;0.0818;0.0584
76736;0.0347;0.052;0.0371
76737;0.0299;0.0449;0.0321
76738;0.0452;0.0678;0.0484
76739;0.0359;0.0539;0.0385
76740;0.0372;0.0558;0.0399
76741;0.0241;0.0361;0.0258
76742;0.0225;0.0338;0.0241
76743;0.0372;0.0558;0.0399
76744;0.0271;0.0406;0.029
76745;0.0215;0.0322;0.023
76746;0.0381;0.0572;0.0408
76747;0.0321;0.0481;0.0344
76748;0.0229;0.0343;0.0245
76749;0.0336;0.0503;0.036
76750;0.032;0.048;0.0343
76751;0.0319;0.0479;0.0342
76752;0.0617;0.0926;0.0661
76753;0.0507;0.076;0.0543
76754;0.038;0.057;0.0407
76755;0.0274;0.0411;0.0293
76756;0.0365;0.0548;0.0391
76757;0.0258;0.0387;0.0276
76758;0.0281;0.0421;0.0301
76759;0.0499;0.0749;0.0535
76760;0.0542;0.0814;0.0581
76761;0.0294;0.0441;0.0315
76762;0.0489;0.0734;0.0524
76763;0.046;0.069;0.0493
76764;0.0315;0.0473;0.0338
76765;0.0311;0.0467;0.0333
76766;0.038;0.057;0.0407
76767;0.032;0.048;0.0343
76768;0.0447;0.067;0.0479
76769;0.0539;0.0808;0.0577
76770;0.032;0.048;0.0343
76771;0.042;0.063;0.045
76772;0.0361;0.0541;0.0386
76773;0.0242;0.0364;0.026
76774;0.0204;0.0305;0.0218
76775;0.0613;0.0919;0.0656
76776;0.0135;0.0203;0.0145
76777;0.1536;0.2303;0.1645
76778;0.034;0.051;0.0365
76779;0.0231;0.0346;0.0247
76780;0.032;0.048;0.0343
76781;0.0367;0.0551;0.0393
76782;0.0297;0.0445;0.0318
76783;0.0301;0.0451;0.0322
76784;0.0208;0.0312;0.0223
76785;0.0352;0.0528;0.0377
76786;0.0286;0.043;0.0307
76787;0.0267;0.0401;0.0286
76788;0.0285;0.0427;0.0305
76789;0.0186;0.0278;0.0199
76790;0.0427;0.064;0.0457
76791;0.0187;0.0281;0.02
76792;0.0226;0.0339;0.0242
76793;0.0342;0.0513;0.0366
76794;0.0244;0.0366;0.0262
76795;0.0542;0.0813;0.058
76796;0.0398;0.0597;0.0426
76797;0.0286;0.0429;0.0306
76798;0.0246;0.0368;0.0263
76799;0.0369;0.0553;0.0395
76800;0.0292;0.0438;0.0313
76801;0.0612;0.0918;0.0656
76802;0.0537;0.0805;0.0575
76803;0.0508;0.0762;0.0545
76804;0.0285;0.0427;0.0305
76805;0.0549;0.0823;0.0588
76806;0.0511;0.0766;0.0547
76807;0.0304;0.0455;0.0325
76808;0.0285;0.0427;0.0305
76809;0.0342;0.0512;0.0366
76810;0.0499;0.0749;0.0535
76811;0.0608;0.0913;0.0652
76812;0.0338;0.0507;0.0362
76813;0.047;0.0705;0.0504
76814;0.0195;0.0293;0.0209
76815;0.055;0.0825;0.0589
76816;0.0451;0.0676;0.0483
76817;0.0518;0.0777;0.0555
76818;0.0302;0.0454;0.0324
76819;0.0264;0.0396;0.0283
76820;0.0275;0.0412;0.0295
76821;0.0515;0.0772;0.0551
76822;0.0372;0.0558;0.0398
76823;0.0256;0.0384;0.0274
76824;0.0467;0.07;0.05
76825;0.0287;0.043;0.0307
76826;0.0426;0.064;0.0457
76827;0.032;0.048;0.0343
76828;0.058;0.0869;0.0621
76829;0.0851;0.1276;0.0911
76830;0.0684;0.1026;0.0733
76831;0.0414;0.0621;0.0444
76832;0.0341;0.0511;0.0365
76833;0.0973;0.146;0.1043
76834;0.0311;0.0467;0.0333
76835;0.0259;0.0388;0.0277
76836;0.0366;0.0549;0.0392
76837;0.0426;0.0639;0.0456
76838;0.0387;0.058;0.0414
76839;0.0348;0.0521;0.0372
76840;0.0391;0.0587;0.0419
76841;0.0198;0.0298;0.0213
76842;0.0303;0.0454;0.0324
76843;0.0362;0.0543;0.0388
76844;0.0227;0.034;0.0243
76845;0.0584;0.0875;0.0625
76846;0.0542;0.0814;0.0581
76847;0.0402;0.0603;0.0431
76848;0.0215;0.0322;0.023
76849;0.0436;0.0654;0.0467
76850;0.0351;0.0526;0.0376
76851;0.0458;0.0687;0.049
76852;0.0395;0.0592;0.0423
76853;0.0202;0.0303;0.0216
76854;0.0469;0.0704;0.0503
76855;0.0353;0.053;0.0379
76856;0.0294;0.0441;0.0315
76857;0.0191;0.0286;0.0204
76858;0.0264;0.0396;0.0283
76859;0.0444;0.0665;0.0475
76860;0.0419;0.0628;0.0449
76861;0.0343;0.0515;0.0368
76862;0.0345;0.0517;0.0369
76863;0.0377;0.0565;0.0404
76864;0.0463;0.0695;0.0496
76865;0.0297;0.0445;0.0318
76866;0.0391;0.0586;0.0419
76867;0.0291;0.0437;0.0312
76868;0.0378;0.0567;0.0405
76869;0.028;0.042;0.03
76870;0.0332;0.0498;0.0356
76871;0.0465;0.0697;0.0498
76872;0.0253;0.038;0.0271
76873;0.0547;0.0821;0.0586
76874;0.0317;0.0476;0.034
76875;0.0176;0.0264;0.0188
76876;0.0254;0.0381;0.0272
76877;0.0331;0.0496;0.0354
76878;0.0283;0.0424;0.0303
76879;0.0407;0.061;0.0436
76880;0.0528;0.0792;0.0566
76881;0.0588;0.0882;0.063
76882;0.0195;0.0292;0.0209
76883;0.0323;0.0484;0.0346
76884;0.0357;0.0535;0.0382
76885;0.0183;0.0274;0.0196
76886;0.0698;0.1047;0.0748
76887;0.0496;0.0744;0.0531
76888;0.0417;0.0625;0.0446
76889;0.0399;0.0598;0.0427
76890;0.0409;0.0613;0.0438
76891;0.025;0.0376;0.0268
76892;0.0291;0.0436;0.0311
76893;0.0696;0.1044;0.0746
