read;ins;del;sub
42757;0.0125;0.0195;0.0375
42758;0.0045;0.0069;0.0134
42759;0.0012;0.0019;0.0037
42760;0.0077;0.012;0.0232
42761;0.0012;0.0019;0.0037
42762;0.0018;0.0028;0.0055
42763;0.0012;0.0019;0.0037
42764;0.0057;0.0089;0.0172
42765;0.0024;0.0038;0.0073
42766;0.0021;0.0032;0.0062
42767;0.0029;0.0045;0.0088
42768;0.0026;0.004;0.0078
42769;0.0071;0.0111;0.0214
42770;0.0023;0.0037;0.007
42771;0.0017;0.0027;0.0051
42772;0.0025;0.004;0.0076
42773;0.0011;0.0018;0.0034
42774;0.0063;0.0098;0.0188
42775;0.0018;0.0028;0.0054
42776;0.0006;0.0009;0.0018
42777;0.0031;0.0048;0.0093
42778;0.0113;0.0176;0.034
42779;0.0045;0.007;0.0135
42780;0.0035;0.0055;0.0106
42781;0.0023;0.0036;0.007
42782;0.0014;0.0022;0.0043
42783;0.003;0.0047;0.009
42784;0.0076;0.0118;0.0227
42785;0.0012;0.0018;0.0035
42786;0.0025;0.0039;0.0076
42787;0.0032;0.005;0.0097
42788;0.0054;0.0084;0.0162
42789;0.0072;0.0111;0.0215
42790;0.0054;0.0084;0.0162
42791;0.0015;0.0023;0.0044
42792;0.0104;0.0162;0.0312
42793;0.0066;0.0103;0.0199
42794;0.0064;0.0099;0.0191
42795;0.0059;0.0092;0.0178
42796;0.0023;0.0035;0.0068
42797;0.0027;0.0042;0.0081
42798;0.0024;0.0038;0.0073
42799;0.0005;0.0007;0.0014
42800;0.0037;0.0058;0.0112
42801;0.0015;0.0023;0.0045
42802;0.0028;0.0044;0.0085
42803;0.012;0.0187;0.0361
42804;0.0179;0.0279;0.0538
42805;0.0042;0.0066;0.0127
42806;0.0093;0.0144;0.0278
42807;0.0022;0.0034;0.0066
42808;0.0059;0.0091;0.0176
42809;0.0039;0.006;0.0116
42810;0.0051;0.0079;0.0153
42811;0.0044;0.0068;0.0131
42812;0.0026;0.0041;0.0079
42813;0.0034;0.0053;0.0102
42814;0.0025;0.0039;0.0075
42815;0.003;0.0047;0.009
42816;0.0023;0.0036;0.0069
42817;0.0045;0.007;0.0134
42818;0.0025;0.0039;0.0076
42819;0.006;0.0093;0.0179
42820;0.0008;0.0013;0.0024
42821;0.0122;0.0189;0.0365
42822;0.001;0.0015;0.0029
42823;0.0037;0.0058;0.0112
42824;0.0012;0.0019;0.0036
42825;0.0072;0.0112;0.0216
42826;0.014;0.0218;0.0421
42827;0.0204;0.0317;0.0612
42828;0.0015;0.0024;0.0046
42829;0.0013;0.002;0.0038
42830;0.0034;0.0053;0.0103
42831;0.0015;0.0024;0.0046
42832;0.0018;0.0027;0.0053
42833;0.0016;0.0026;0.0049
42834;0.0008;0.0013;0.0025
42835;0.0034;0.0053;0.0103
42836;0.0038;0.006;0.0115
42837;0.0049;0.0076;0.0146
42838;0.0007;0.0011;0.0022
42839;0.0011;0.0017;0.0033
42840;0.0038;0.0059;0.0114
42841;0.0019;0.003;0.0058
42842;0.0054;0.0083;0.0161
42843;0.0158;0.0245;0.0473
42844;0.0035;0.0054;0.0105
42845;0.0019;0.0029;0.0056
42846;0.0161;0.0251;0.0484
42847;0.0009;0.0014;0.0026
42848;0.0031;0.0049;0.0094
42849;0.002;0.0031;0.006
42850;0.0061;0.0095;0.0184
42851;0.0081;0.0126;0.0243
42852;0.0133;0.0207;0.0398
42853;0.002;0.0031;0.0059
42854;0.0025;0.0038;0.0074
42855;0.001;0.0016;0.0031
42856;0.0029;0.0045;0.0087
42857;0.0007;0.0011;0.0021
42858;0.0011;0.0017;0.0033
42859;0.003;0.0046;0.0089
42860;0.0048;0.0074;0.0143
42861;0.0013;0.0021;0.004
42862;0.002;0.0031;0.0059
42863;0.0218;0.0339;0.0654
42864;0.0037;0.0058;0.0112
42865;0.0037;0.0058;0.0112
42866;0.0038;0.0059;0.0113
42867;0.0021;0.0033;0.0064
42868;0.0112;0.0174;0.0335
42869;0.0014;0.0021;0.0041
42870;0.0046;0.0072;0.0139
42871;0.0038;0.006;0.0115
42872;0.0045;0.007;0.0134
42873;0.0023;0.0035;0.0068
42874;0.0015;0.0024;0.0046
42875;0.0018;0.0028;0.0054
42876;0.0095;0.0148;0.0286
42877;0.0042;0.0066;0.0127
42878;0.0012;0.0018;0.0035
42879;0.0043;0.0067;0.013
42880;0.0076;0.0118;0.0227
42881;0.0065;0.0101;0.0195
42882;0.0021;0.0032;0.0063
42883;0.0066;0.0102;0.0197
42884;0.0007;0.0011;0.0022
42885;0.0215;0.0334;0.0644
42886;0.0022;0.0035;0.0067
42887;0.0022;0.0035;0.0067
42888;0.0004;0.0007;0.0013
42889;0.0019;0.003;0.0058
42890;0.0034;0.0052;0.0101
42891;0.0045;0.007;0.0136
42892;0.0035;0.0055;0.0106
42893;0.0021;0.0032;0.0062
42894;0.002;0.0032;0.0061
42895;0.0029;0.0045;0.0086
42896;0.0021;0.0032;0.0062
42897;0.0053;0.0082;0.0158
42898;0.0019;0.0029;0.0056
42899;0.0115;0.0179;0.0345
42900;0.0006;0.0009;0.0017
42901;0.0006;0.001;0.0019
42902;0.0017;0.0026;0.0051
42903;0.0029;0.0044;0.0086
42904;0.0036;0.0056;0.0108
42905;0.0012;0.0019;0.0037
42906;0.0021;0.0032;0.0062
42907;0.0096;0.0149;0.0287
42908;0.0074;0.0115;0.0221
42909;0.0011;0.0017;0.0033
42910;0.004;0.0063;0.0121
42911;0.007;0.011;0.0211
42912;0.0038;0.0059;0.0114
42913;0.0036;0.0056;0.0108
42914;0.0013;0.002;0.0038
42915;0.0116;0.018;0.0347
42916;0.0046;0.0071;0.0138
42917;0.0069;0.0108;0.0207
42918;0.0008;0.0012;0.0023
42919;0.0172;0.0268;0.0516
42920;0.0015;0.0023;0.0045
42921;0.0037;0.0058;0.0111
42922;0.0235;0.0365;0.0704
42923;0.0055;0.0086;0.0165
42924;0.0032;0.005;0.0095
42925;0.0027;0.0042;0.008
42926;0.0035;0.0054;0.0105
42927;0.0012;0.0019;0.0037
42928;0.0018;0.0027;0.0053
42929;0.0028;0.0044;0.0085
42930;0.0033;0.0051;0.0098
42931;0.0026;0.004;0.0078
42932;0.0054;0.0084;0.0163
42933;0.0015;0.0023;0.0044
42934;0.0064;0.0099;0.0191
42935;0.0035;0.0055;0.0106
42936;0.002;0.0031;0.006
42937;0.0108;0.0168;0.0324
42938;0.0076;0.0118;0.0227
42939;0.0028;0.0043;0.0083
42940;0.008;0.0125;0.0241
42941;0.0021;0.0032;0.0063
42942;0.0018;0.0028;0.0055
42943;0.0017;0.0026;0.005
42944;0.0052;0.008;0.0155
42945;0.0043;0.0067;0.0129
42946;0.0008;0.0013;0.0025
42947;0.0058;0.0091;0.0175
42948;0.0026;0.004;0.0077
42949;0.0037;0.0057;0.011
42950;0.0018;0.0028;0.0054
42951;0.005;0.0078;0.015
42952;0.0092;0.0144;0.0277
42953;0.0013;0.002;0.0039
42954;0.0053;0.0082;0.0158
42955;0.0043;0.0067;0.0129
42956;0.0008;0.0013;0.0025
42957;0.0013;0.0021;0.004
42958;0.003;0.0047;0.009
42959;0.0035;0.0055;0.0105
42960;0.0053;0.0082;0.0158
42961;0.0104;0.0162;0.0312
42962;0.0066;0.0102;0.0197
42963;0.001;0.0015;0.003
42964;0.0021;0.0033;0.0064
42965;0.0015;0.0023;0.0044
42966;0.0032;0.005;0.0097
42967;0.0024;0.0037;0.0072
42968;0.0039;0.006;0.0116
42969;0.0037;0.0058;0.0112
42970;0.0023;0.0036;0.0069
42971;0.0026;0.004;0.0078
42972;0.0093;0.0145;0.028
42973;0.0007;0.0011;0.0021
42974;0.0034;0.0054;0.0103
42975;0.0022;0.0034;0.0065
42976;0.0023;0.0035;0.0068
42977;0.0063;0.0097;0.0188
42978;0.0029;0.0045;0.0087
42979;0.0029;0.0046;0.0088
42980;0.0021;0.0032;0.0062
42981;0.003;0.0046;0.0089
42982;0.0025;0.0038;0.0074
42983;0.0018;0.0028;0.0053
42984;0.0014;0.0022;0.0042
42985;0.0049;0.0077;0.0148
42986;0.0045;0.007;0.0135
42987;0.0027;0.0043;0.0082
42988;0.0031;0.0048;0.0093
42989;0.0043;0.0067;0.0129
42990;0.0007;0.0012;0.0022
42991;0.0053;0.0082;0.0159
42992;0.0056;0.0088;0.0169
42993;0.0031;0.0048;0.0092
42994;0.0029;0.0045;0.0086
42995;0.0041;0.0064;0.0123
42996;0.0087;0.0135;0.0261
42997;0.0014;0.0022;0.0043
42998;0.0034;0.0053;0.0102
42999;0.0038;0.0059;0.0115
43000;0.0016;0.0025;0.0048
43001;0.002;0.0031;0.006
43002;0.0027;0.0041;0.008
43003;0.0067;0.0105;0.0202
43004;0.0009;0.0014;0.0026
43005;0.0081;0.0126;0.0242
43006;0.0018;0.0028;0.0053
43007;0.0109;0.0169;0.0326
43008;0.0016;0.0025;0.0049
43009;0.0043;0.0066;0.0128
43010;0.0039;0.0061;0.0117
43011;0.0053;0.0082;0.0159
43012;0.0011;0.0017;0.0034
43013;0.0011;0.0017;0.0032
43014;0.0022;0.0034;0.0065
43015;0.0046;0.0072;0.0138
43016;0.0083;0.0129;0.0248
43017;0.003;0.0046;0.0089
43018;0.0014;0.0021;0.0041
43019;0.0012;0.0018;0.0035
43020;0.0068;0.0106;0.0205
43021;0.0083;0.0129;0.0249
43022;0.003;0.0046;0.009
43023;0.0056;0.0087;0.0168
43024;0.0016;0.0025;0.0048
43025;0.016;0.025;0.0481
43026;0.0084;0.0131;0.0253
43027;0.0008;0.0012;0.0024
43028;0.0024;0.0038;0.0073
43029;0.0017;0.0027;0.0052
43030;0.0011;0.0017;0.0032
43031;0.0026;0.0041;0.0079
43032;0.0025;0.004;0.0076
43033;0.0048;0.0074;0.0143
43034;0.0024;0.0037;0.0071
43035;0.0028;0.0044;0.0085
43036;0.0028;0.0044;0.0085
43037;0.009;0.014;0.027
43038;0.0029;0.0044;0.0086
43039;0.0091;0.0141;0.0272
43040;0.0009;0.0015;0.0028
43041;0.0013;0.002;0.0039
43042;0.0007;0.0011;0.0021
43043;0.0186;0.029;0.0559
43044;0.0008;0.0012;0.0023
43045;0.0033;0.0052;0.0099
43046;0.0021;0.0032;0.0063
43047;0.0015;0.0023;0.0044
43048;0.0027;0.0042;0.008
43049;0.001;0.0016;0.0031
43050;0.0018;0.0027;0.0053
43051;0.0096;0.015;0.0289
43052;0.0041;0.0064;0.0123
43053;0.0043;0.0067;0.0129
43054;0.0031;0.0048;0.0093
43055;0.0114;0.0177;0.0341
43056;0.0044;0.0068;0.0131
43057;0.001;0.0016;0.0031
43058;0.0053;0.0083;0.0159
43059;0.0089;0.0138;0.0267
43060;0.0009;0.0014;0.0027
43061;0.0037;0.0057;0.011
43062;0.0063;0.0098;0.0188
43063;0.0022;0.0034;0.0065
43064;0.0014;0.0022;0.0043
43065;0.0048;0.0074;0.0143
43066;0.0039;0.0061;0.0118
43067;0.0026;0.004;0.0078
43068;0.0031;0.0048;0.0092
43069;0.0016;0.0025;0.0048
43070;0.0021;0.0033;0.0064
43071;0.0015;0.0023;0.0044
43072;0.0017;0.0027;0.0052
43073;0.004;0.0062;0.012
43074;0.0008;0.0013;0.0025
43075;0.0061;0.0094;0.0182
43076;0.009;0.0141;0.0271
43077;0.0025;0.0039;0.0076
43078;0.0017;0.0027;0.0052
43079;0.0079;0.0122;0.0236
43080;0.0027;0.0042;0.0081
43081;0.0024;0.0037;0.0071
43082;0.0055;0.0085;0.0164
43083;0.0018;0.0028;0.0054
43084;0.0061;0.0096;0.0184
43085;0.0098;0.0153;0.0294
43086;0.0006;0.001;0.0018
43087;0.003;0.0047;0.009
43088;0.0023;0.0036;0.007
43089;0.0054;0.0084;0.0163
43090;0.0005;0.0007;0.0014
43091;0.0066;0.0102;0.0197
43092;0.0027;0.0042;0.008
43093;0.0072;0.0112;0.0217
43094;0.0015;0.0023;0.0044
43095;0.0011;0.0017;0.0034
43096;0.0012;0.0019;0.0037
43097;0.004;0.0063;0.0121
43098;0.0034;0.0054;0.0103
43099;0.0094;0.0146;0.0281
43100;0.0002;0.0003;0.0006
43101;0.0028;0.0044;0.0085
43102;0.0064;0.01;0.0193
43103;0.0016;0.0025;0.0048
43104;0.0023;0.0036;0.0069
43105;0.0052;0.0082;0.0157
43106;0.0027;0.0042;0.0081
43107;0.0005;0.0009;0.0016
43108;0.006;0.0094;0.0181
43109;0.003;0.0046;0.0089
43110;0.0029;0.0046;0.0088
43111;0.006;0.0093;0.018
43112;0.0026;0.004;0.0077
43113;0.0057;0.0089;0.0172
43114;0.0055;0.0086;0.0165
43115;0.0057;0.0089;0.0171
43116;0.0045;0.0071;0.0136
43117;0.008;0.0125;0.0241
43118;0.001;0.0016;0.0031
43119;0.0006;0.0009;0.0018
43120;0.0041;0.0063;0.0122
43121;0.0012;0.0018;0.0035
43122;0.0152;0.0237;0.0456
43123;0.0122;0.019;0.0366
43124;0.0035;0.0054;0.0104
43125;0.0016;0.0026;0.0049
43126;0.0014;0.0023;0.0043
43127;0.0016;0.0025;0.0048
43128;0.0034;0.0053;0.0102
43129;0.0099;0.0154;0.0297
43130;0.0025;0.0039;0.0075
43131;0.0033;0.0051;0.0099
43132;0.0034;0.0052;0.0101
43133;0.0023;0.0036;0.0069
43134;0.0022;0.0034;0.0066
43135;0.0037;0.0058;0.0112
43136;0.0009;0.0013;0.0026
43137;0.0025;0.0039;0.0076
43138;0.0076;0.0119;0.0229
43139;0.0022;0.0034;0.0065
43140;0.0093;0.0144;0.0278
43141;0.0066;0.0102;0.0197
43142;0.0057;0.0089;0.0172
43143;0.0019;0.003;0.0058
43144;0.001;0.0015;0.003
43145;0.0044;0.0069;0.0133
43146;0.0019;0.0029;0.0057
43147;0.0044;0.0068;0.0131
43148;0.0033;0.0052;0.01
43149;0.0023;0.0036;0.0069
43150;0.004;0.0063;0.0121
43151;0.0017;0.0026;0.0051
43152;0.0026;0.0041;0.0079
43153;0.0031;0.0049;0.0094
43154;0.0042;0.0065;0.0125
43155;0.0011;0.0017;0.0032
43156;0.0012;0.0018;0.0035
43157;0.0006;0.0009;0.0017
43158;0.0014;0.0021;0.0041
43159;0.0052;0.0081;0.0157
43160;0.0153;0.0238;0.046
43161;0.0044;0.0068;0.0131
43162;0.0066;0.0103;0.0198
43163;0.0013;0.002;0.0039
43164;0.0026;0.0041;0.0079
43165;0.0009;0.0014;0.0027
43166;0.0045;0.007;0.0136
43167;0.0005;0.0008;0.0016
43168;0.0006;0.001;0.0019
43169;0.002;0.0031;0.0059
43170;0.0023;0.0035;0.0068
43171;0.0027;0.0042;0.0081
43172;0.0072;0.0112;0.0216
43173;0.0022;0.0035;0.0067
43174;0.0031;0.0048;0.0092
43175;0.0022;0.0035;0.0067
43176;0.0053;0.0082;0.0158
43177;0.0032;0.005;0.0096
43178;0.0011;0.0017;0.0034
43179;0.0025;0.0039;0.0076
43180;0.0037;0.0058;0.0111
43181;0.002;0.0032;0.0061
43182;0.0017;0.0027;0.0052
43183;0.0019;0.0029;0.0056
43184;0.0014;0.0021;0.0041
43185;0.0098;0.0152;0.0293
43186;0.0022;0.0034;0.0066
43187;0.001;0.0015;0.0029
43188;0.0156;0.0243;0.0469
43189;0.0077;0.0119;0.023
43190;0.0021;0.0033;0.0064
43191;0.0054;0.0083;0.0161
43192;0.0014;0.0021;0.0041
43193;0.0023;0.0036;0.0069
43194;0.0043;0.0066;0.0128
43195;0.0088;0.0138;0.0265
43196;0.003;0.0046;0.0089
43197;0.007;0.0109;0.021
43198;0.0041;0.0064;0.0123
43199;0.0042;0.0065;0.0126
43200;0.0009;0.0014;0.0027
43201;0.0017;0.0026;0.0051
43202;0.0089;0.0139;0.0268
43203;0.0014;0.0022;0.0043
43204;0.0034;0.0054;0.0103
43205;0.0019;0.003;0.0057
43206;0.0076;0.0119;0.0229
43207;0.0007;0.0011;0.0021
43208;0.0017;0.0027;0.0052
43209;0.0022;0.0034;0.0065
43210;0.0041;0.0064;0.0123
43211;0.0027;0.0042;0.0081
43212;0.0017;0.0026;0.0051
43213;0.0021;0.0032;0.0063
43214;0.004;0.0062;0.012
43215;0.0017;0.0026;0.0051
43216;0.0014;0.0021;0.0041
43217;0.0016;0.0026;0.0049
43218;0.0057;0.0089;0.0172
43219;0.003;0.0046;0.0089
43220;0.0013;0.002;0.0039
43221;0.0018;0.0027;0.0053
43222;0.0062;0.0097;0.0187
43223;0.0032;0.0049;0.0095
43224;0.0032;0.005;0.0096
43225;0.0025;0.0039;0.0076
43226;0.0011;0.0017;0.0033
43227;0.0043;0.0067;0.0129
43228;0.0026;0.004;0.0077
43229;0.0016;0.0025;0.0048
43230;0.0047;0.0073;0.014
43231;0.0052;0.008;0.0155
43232;0.0024;0.0038;0.0072
43233;0.002;0.003;0.0059
43234;0.0029;0.0045;0.0088
43235;0.0033;0.0051;0.0098
43236;0.0067;0.0104;0.0201
43237;0.0018;0.0028;0.0054
43238;0.0044;0.0068;0.0132
43239;0.0012;0.0018;0.0035
43240;0.0026;0.004;0.0077
43241;0.0106;0.0165;0.0319
43242;0.0051;0.008;0.0154
43243;0.0038;0.006;0.0115
43244;0.0025;0.0039;0.0075
43245;0.0031;0.0048;0.0093
43246;0.0027;0.0042;0.008
43247;0.0018;0.0028;0.0055
43248;0.0015;0.0024;0.0046
43249;0.0035;0.0055;0.0106
43250;0.0046;0.0072;0.0138
43251;0.0023;0.0035;0.0068
43252;0.003;0.0046;0.0089
43253;0.002;0.0032;0.0061
43254;0.0063;0.0098;0.0189
43255;0.0049;0.0077;0.0148
43256;0.0019;0.0029;0.0057
43257;0.0028;0.0043;0.0083
43258;0.0044;0.0068;0.0131
43259;0.0039;0.0061;0.0118
43260;0.0025;0.0039;0.0074
43261;0.0078;0.0121;0.0234
43262;0.0003;0.0004;0.0009
43263;0.0029;0.0045;0.0087
43264;0.0046;0.0072;0.0139
43265;0.0035;0.0054;0.0105
43266;0.0031;0.0048;0.0093
43267;0.0033;0.0051;0.0099
43268;0.0017;0.0027;0.0051
43269;0.0013;0.002;0.0039
43270;0.0032;0.0049;0.0095
43271;0.0014;0.0021;0.0041
43272;0.0002;0.0003;0.0005
43273;0.0006;0.001;0.0018
43274;0.0028;0.0044;0.0085
43275;0.0074;0.0115;0.0222
43276;0.0034;0.0053;0.0103
43277;0.0056;0.0088;0.0169
43278;0.001;0.0016;0.003
43279;0.0069;0.0107;0.0207
43280;0.0011;0.0018;0.0034
43281;0.0039;0.0061;0.0118
43282;0.0036;0.0057;0.0109
43283;0.0027;0.0042;0.0081
43284;0.0027;0.0042;0.0081
43285;0.0006;0.001;0.0019
43286;0.0028;0.0044;0.0085
43287;0.0022;0.0035;0.0067
43288;0.0017;0.0027;0.0052
43289;0.0015;0.0024;0.0046
43290;0.0018;0.0029;0.0055
43291;0.0008;0.0013;0.0024
43292;0.002;0.0031;0.0059
43293;0.0009;0.0013;0.0026
43294;0.0049;0.0077;0.0148
43295;0.0031;0.0048;0.0093
43296;0.0042;0.0065;0.0125
43297;0.0053;0.0083;0.0159
43298;0.0037;0.0058;0.0111
43299;0.0051;0.0079;0.0153
43300;0.0034;0.0052;0.0101
43301;0.003;0.0046;0.0089
43302;0.0064;0.0099;0.0191
43303;0.0138;0.0215;0.0414
43304;0.0042;0.0065;0.0125
43305;0.0021;0.0033;0.0064
43306;0.0037;0.0058;0.0111
43307;0.006;0.0094;0.0181
43308;0.0018;0.0028;0.0055
43309;0.0025;0.0039;0.0075
43310;0.0041;0.0064;0.0123
43311;0.0054;0.0083;0.0161
43312;0.0041;0.0064;0.0123
43313;0.0053;0.0083;0.016
43314;0.0024;0.0038;0.0073
43315;0.0016;0.0025;0.0048
43316;0.003;0.0047;0.0091
43317;0.0021;0.0033;0.0063
43318;0.0028;0.0043;0.0084
43319;0.0011;0.0017;0.0033
43320;0.0029;0.0046;0.0088
43321;0.0065;0.0101;0.0195
43322;0.0032;0.005;0.0096
43323;0.0148;0.023;0.0443
43324;0.0073;0.0114;0.022
43325;0.0039;0.0061;0.0117
43326;0.0044;0.0068;0.0132
43327;0.0019;0.0029;0.0056
43328;0.0039;0.0061;0.0118
43329;0.0012;0.0019;0.0036
43330;0.0031;0.0048;0.0093
43331;0.0062;0.0096;0.0185
43332;0.0021;0.0032;0.0062
43333;0.001;0.0016;0.003
43334;0.0017;0.0027;0.0052
43335;0.0027;0.0042;0.008
43336;0.0015;0.0023;0.0045
43337;0.0109;0.0169;0.0326
43338;0.0039;0.0061;0.0117
43339;0.0026;0.0041;0.0079
43340;0.0046;0.0071;0.0137
43341;0.0021;0.0033;0.0064
43342;0.0018;0.0028;0.0055
43343;0.0032;0.005;0.0096
43344;0.0038;0.0059;0.0114
43345;0.0025;0.0039;0.0076
43346;0.0038;0.0059;0.0114
43347;0.0041;0.0064;0.0124
43348;0.0069;0.0107;0.0206
43349;0.0021;0.0033;0.0064
43350;0.0026;0.004;0.0078
43351;0.0039;0.0061;0.0117
43352;0.0012;0.0019;0.0036
43353;0.0021;0.0033;0.0064
43354;0.0011;0.0018;0.0034
43355;0.0009;0.0014;0.0026
43356;0.0039;0.0061;0.0118
43357;0.0031;0.0049;0.0094
43358;0.0059;0.0092;0.0177
43359;0.0038;0.006;0.0115
43360;0.006;0.0093;0.0179
43361;0.0012;0.0019;0.0036
43362;0.0031;0.0049;0.0094
43363;0.0044;0.0069;0.0132
43364;0.0039;0.006;0.0116
43365;0.0042;0.0066;0.0127
43366;0.0011;0.0017;0.0034
43367;0.0062;0.0096;0.0186
43368;0.0012;0.0019;0.0037
43369;0.0033;0.0051;0.0098
43370;0.0057;0.0088;0.017
43371;0.0015;0.0023;0.0045
43372;0.0074;0.0115;0.0223
43373;0.0019;0.0029;0.0056
43374;0.0148;0.023;0.0444
43375;0.0022;0.0034;0.0066
43376;0.0021;0.0033;0.0064
43377;0.0024;0.0037;0.0072
43378;0.0006;0.0009;0.0018
43379;0.0014;0.0022;0.0043
43380;0.0042;0.0065;0.0125
43381;0.0109;0.017;0.0327
43382;0.0046;0.0072;0.0138
43383;0.0016;0.0025;0.0048
43384;0.0008;0.0013;0.0025
43385;0.0038;0.006;0.0115
43386;0.0084;0.013;0.0251
43387;0.0007;0.0011;0.002
43388;0.0018;0.0028;0.0055
43389;0.0008;0.0012;0.0023
43390;0.0032;0.0051;0.0097
43391;0.0017;0.0026;0.005
43392;0.0033;0.0051;0.0098
43393;0.0016;0.0025;0.0047
43394;0.0019;0.003;0.0057
43395;0.002;0.0031;0.0059
43396;0.01;0.0156;0.0301
43397;0.0012;0.0018;0.0035
43398;0.0058;0.009;0.0173
43399;0.0025;0.0039;0.0075
43400;0.0027;0.0042;0.0082
43401;0.0031;0.0049;0.0094
43402;0.0008;0.0013;0.0025
43403;0.0204;0.0317;0.0611
43404;0.0013;0.002;0.0039
43405;0.0009;0.0014;0.0028
43406;0.0052;0.0081;0.0157
43407;0.001;0.0015;0.003
43408;0.0037;0.0057;0.011
43409;0.0022;0.0034;0.0065
43410;0.0058;0.009;0.0173
43411;0.0057;0.0088;0.017
43412;0.0003;0.0005;0.001
43413;0.0014;0.0022;0.0042
43414;0.0035;0.0054;0.0104
43415;0.0036;0.0056;0.0109
43416;0.0008;0.0013;0.0024
43417;0.0043;0.0066;0.0128
43418;0.0091;0.0142;0.0274
43419;0.0008;0.0013;0.0025
43420;0.0018;0.0028;0.0055
43421;0.0046;0.0072;0.0139
43422;0.0085;0.0132;0.0254
43423;0.002;0.0032;0.0061
43424;0.0007;0.0011;0.0022
43425;0.0013;0.002;0.0038
43426;0.0015;0.0023;0.0044
43427;0.0036;0.0056;0.0109
43428;0.002;0.0031;0.006
43429;0.0048;0.0074;0.0144
43430;0.0023;0.0037;0.007
43431;0.002;0.0031;0.006
43432;0.001;0.0016;0.003
43433;0.0018;0.0027;0.0053
43434;0.0015;0.0023;0.0045
43435;0.0007;0.001;0.002
43436;0.0088;0.0137;0.0264
43437;0.0031;0.0048;0.0093
43438;0.0048;0.0075;0.0145
43439;0.0066;0.0103;0.0199
43440;0.0062;0.0096;0.0185
43441;0.0024;0.0038;0.0073
43442;0.0114;0.0178;0.0343
43443;0.0076;0.0118;0.0228
43444;0.0043;0.0067;0.0129
43445;0.002;0.0031;0.006
43446;0.0091;0.0142;0.0274
43447;0.0048;0.0075;0.0145
43448;0.0012;0.0019;0.0037
43449;0.0042;0.0066;0.0126
43450;0.0066;0.0102;0.0197
43451;0.0025;0.0039;0.0076
43452;0.0006;0.0009;0.0017
43453;0.0044;0.0069;0.0133
43454;0.0061;0.0095;0.0182
43455;0.0017;0.0026;0.0051
43456;0.0102;0.0159;0.0307
43457;0.0063;0.0098;0.0189
43458;0.0038;0.006;0.0115
43459;0.0032;0.005;0.0096
43460;0.0115;0.0179;0.0344
43461;0.0003;0.0005;0.001
43462;0.0038;0.0059;0.0113
43463;0.0043;0.0067;0.0129
43464;0.0028;0.0044;0.0085
43465;0.0025;0.0038;0.0074
43466;0.0023;0.0036;0.0069
43467;0.0028;0.0043;0.0083
43468;0.0043;0.0067;0.0129
43469;0.0038;0.0059;0.0114
43470;0.0033;0.0051;0.0098
43471;0.0011;0.0016;0.0032
43472;0.0052;0.0081;0.0156
43473;0.0014;0.0022;0.0042
43474;0.0021;0.0033;0.0063
43475;0.0015;0.0023;0.0045
43476;0.0044;0.0068;0.0131
43477;0.003;0.0047;0.0091
43478;0.0028;0.0044;0.0085
43479;0.0015;0.0023;0.0045
43480;0.0054;0.0084;0.0162
43481;0.003;0.0047;0.009
43482;0.0051;0.008;0.0154
43483;0.0046;0.0071;0.0138
43484;0.0006;0.001;0.0019
43485;0.0062;0.0096;0.0185
43486;0.0021;0.0033;0.0064
43487;0.0017;0.0026;0.0051
43488;0.0025;0.004;0.0076
43489;0.0077;0.0119;0.023
43490;0.0101;0.0157;0.0303
43491;0.0015;0.0023;0.0044
43492;0.0007;0.0011;0.002
43493;0.0035;0.0054;0.0105
43494;0.0035;0.0055;0.0106
43495;0.0017;0.0026;0.0051
43496;0.005;0.0078;0.0151
43497;0.0142;0.0221;0.0427
43498;0.0034;0.0053;0.0103
43499;0.0039;0.0061;0.0117
43500;0.004;0.0062;0.012
43501;0.0009;0.0013;0.0026
43502;0.0024;0.0037;0.0072
43503;0.0038;0.0058;0.0113
43504;0.0046;0.0072;0.0138
43505;0.0094;0.0146;0.0282
43506;0.016;0.0249;0.0481
43507;0.006;0.0094;0.018
43508;0.0009;0.0014;0.0026
43509;0.0034;0.0053;0.0103
43510;0.0023;0.0036;0.0069
43511;0.0013;0.002;0.0039
43512;0.0007;0.001;0.002
43513;0.0008;0.0012;0.0024
43514;0.0019;0.0029;0.0056
43515;0.0108;0.0168;0.0325
43516;0.0028;0.0044;0.0084
43517;0.0038;0.0059;0.0113
43518;0.0015;0.0024;0.0046
43519;0.0021;0.0033;0.0063
43520;0.0087;0.0135;0.0261
43521;0.0024;0.0038;0.0073
43522;0.0036;0.0056;0.0109
43523;0.0019;0.0029;0.0057
43524;0.0022;0.0034;0.0066
43525;0.002;0.0031;0.0059
43526;0.0037;0.0058;0.0112
43527;0.0026;0.0041;0.0079
43528;0.0056;0.0087;0.0168
43529;0.0113;0.0176;0.0339
43530;0.0065;0.0102;0.0196
43531;0.0043;0.0067;0.013
43532;0.0021;0.0033;0.0063
43533;0.0019;0.003;0.0058
43534;0.0017;0.0026;0.005
43535;0.0006;0.001;0.0019
43536;0.0034;0.0053;0.0102
43537;0.0027;0.0043;0.0082
43538;0.0044;0.0069;0.0133
43539;0.0012;0.0019;0.0036
43540;0.0025;0.0039;0.0076
43541;0.0034;0.0053;0.0103
43542;0.0067;0.0104;0.0201
43543;0.0007;0.0011;0.0022
43544;0.0075;0.0117;0.0226
43545;0.0032;0.005;0.0096
